country,location,artotal
Russia,Udmurtia,0.589184
Russia,Ulyanovsk_Oblast,0.532557
Russia,Vladimir_Oblast,0.533165
Russia,Volgograd_Oblast,0.558433
Russia,Vologda_Oblast,0.558348
Russia,Voronezh_Oblast,0.513358
Russia,Yamalo_Nenets_Autonomous_Okrug,0.653755
Russia,Yaroslavl_Oblast,0.554194
Russia,Zabaykalsky_Krai,0.561337
South_Africa,Eastern_Cape,0.590233
South_Africa,Free_State,0.5804090000000001
South_Africa,Gauteng,0.5582189999999999
South_Africa,KwaZulu-Natal,0.580763
South_Africa,Limpopo,0.6053729999999999
South_Africa,Mpumalanga,0.587911
South_Africa,Northern_Cape,0.572647
South_Africa,North_West,0.558938
South_Africa,Western_Cape,0.563523
United_States,Alabama,0.5220859999999999
United_States,Alaska,0.567812
United_States,Arizona,0.531343
United_States,Arkansas,0.526958
United_States,California,0.5635560000000001
United_States,Colorado,0.564413
United_States,Connecticut,0.565947
United_States,Delaware,0.551354
United_States,District_of_Columbia,0.511807
United_States,Florida,0.513338
United_States,Georgia,0.5586479999999999
United_States,Hawaii,0.549341
United_States,Idaho,0.555815
United_States,Illinois,0.562176
United_States,Indiana,0.549625
United_States,Iowa,0.564589
United_States,Kansas,0.568817
United_States,Kentucky,0.515441
United_States,Louisiana,0.5362279999999999
United_States,Maine,0.531172
United_States,Maryland,0.5787439999999999
United_States,Massachusetts,0.561664
United_States,Michigan,0.536634
United_States,Minnesota,0.57368
United_States,Mississippi,0.526575
United_States,Missouri,0.544365
United_States,Montana,0.5332979999999999
United_States,Nebraska,0.576816
United_States,Nevada,0.5328390000000001
United_States,New_Hampshire,0.565841
United_States,New_Jersey,0.563234
United_States,New_Mexico,0.534242
United_States,New_York,0.547944
United_States,North_Carolina,0.53472
United_States,North_Dakota,0.55684
United_States,Ohio,0.54325
United_States,Oklahoma,0.539956
United_States,Oregon,0.527369
United_States,Pennsylvania,0.53779
United_States,Puerto_Rico,0.48662299999999997
United_States,Rhode_Island,0.539513
United_States,South_Carolina,0.525967
United_States,South_Dakota,0.55987
United_States,Tennessee,0.5241520000000001
United_States,Texas,0.571384
United_States,Utah,0.599178
United_States,Vermont,0.549397
United_States,Virginia,0.557388
United_States,Washington,0.539661
United_States,West_Virginia,0.485518
United_States,Wisconsin,0.561192
United_States,Wyoming,0.557561
